name,☺,✋,✌,✨,❤,🎵,🎶,👀,👊,👌,👍,👏,💀,💁,💓,💔,💕,💖,💙,💛,💜,💪,💯,🔫,😁,😂,😄,😅,😈,😉,😊,😋,😌,😍,😎,😏,😐,😑,😒,😓,😔,😕,😖,😘,😜,😞,😠,😡,😢,😣,😤,😩,😪,😫,😬,😭,😳,😴,😷,🙅,🙈,🙊,🙌,🙏,sum
Descent 3 + Mercenary,1.7307692307692308,0.0,2.5,0.8653846153846154,2.019230769230769,0.09615384615384616,0.19230769230769232,1.0576923076923077,3.4615384615384617,2.019230769230769,4.807692307692308,3.653846153846154,0.09615384615384616,0.09615384615384616,1.9230769230769231,1.153846153846154,0.09615384615384616,0.6730769230769231,2.019230769230769,2.307692307692308,1.25,2.019230769230769,1.6346153846153848,0.9615384615384616,1.826923076923077,0.19230769230769232,3.942307692307692,1.25,3.2692307692307696,3.8461538461538463,2.6923076923076925,0.09615384615384616,0.2884615384615385,0.2884615384615385,3.076923076923077,0.4807692307692308,2.7884615384615388,2.019230769230769,1.0576923076923077,1.3461538461538463,0.8653846153846154,3.173076923076923,1.3461538461538463,0.19230769230769232,3.4615384615384617,2.1153846153846154,3.2692307692307696,3.5576923076923075,2.6923076923076925,1.6346153846153848,2.307692307692308,0.09615384615384616,0.2884615384615385,0.2884615384615385,4.038461538461538,0.0,1.0576923076923077,0.0,0.2884615384615385,0.09615384615384616,0.09615384615384616,0.0,1.826923076923077,2.2115384615384617,1040
Descent: Freespace Battle Pack,1.4835164835164834,0.21978021978021978,2.582417582417582,0.8791208791208791,2.417582417582418,0.054945054945054944,0.21978021978021978,0.7692307692307693,4.1208791208791204,2.032967032967033,4.835164835164836,3.901098901098901,0.10989010989010989,0.10989010989010989,2.032967032967033,1.208791208791209,0.21978021978021978,0.43956043956043955,2.5274725274725274,2.582417582417582,1.5384615384615385,2.2527472527472527,1.3186813186813187,0.49450549450549447,1.3736263736263736,0.16483516483516483,4.065934065934066,0.6593406593406593,2.582417582417582,3.8461538461538463,2.8021978021978025,0.054945054945054944,0.10989010989010989,0.32967032967032966,2.8021978021978025,0.16483516483516483,2.9670329670329667,2.2527472527472527,0.7692307692307693,0.9890109890109889,0.6593406593406593,3.296703296703297,1.4835164835164834,0.16483516483516483,3.4065934065934065,2.0879120879120876,3.5164835164835164,3.6813186813186816,2.307692307692308,1.7032967032967032,2.6923076923076925,0.0,0.32967032967032966,0.10989010989010989,3.8461538461538463,0.16483516483516483,0.9340659340659341,0.054945054945054944,0.38461538461538464,0.27472527472527475,0.5494505494505495,0.0,1.4835164835164834,2.582417582417582,1820
Desktop Dungeons Enhanced Edition,1.0714285714285714,0.0,2.857142857142857,0.7142857142857143,2.142857142857143,0.0,0.35714285714285715,0.35714285714285715,3.571428571428571,1.0714285714285714,5.0,3.9285714285714284,0.35714285714285715,0.35714285714285715,2.142857142857143,2.5,0.0,0.0,1.4285714285714286,2.857142857142857,0.35714285714285715,1.7857142857142856,1.0714285714285714,0.7142857142857143,1.0714285714285714,0.0,2.857142857142857,0.0,3.9285714285714284,3.214285714285714,1.7857142857142856,0.0,0.35714285714285715,0.0,1.4285714285714286,0.35714285714285715,4.285714285714286,3.571428571428571,0.7142857142857143,1.7857142857142856,0.7142857142857143,3.9285714285714284,1.7857142857142856,0.0,2.5,3.571428571428571,3.9285714285714284,3.9285714285714284,3.571428571428571,2.142857142857143,3.9285714285714284,0.0,0.7142857142857143,0.35714285714285715,4.285714285714286,0.0,0.35714285714285715,0.0,0.35714285714285715,0.0,0.0,0.0,0.7142857142857143,3.214285714285714,280
Desktop Dungeons Goatperson,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20
Desperados 2: Cooper's Revenge,1.25,0.625,2.5,0.625,1.875,0.0,0.0,0.0,3.125,1.875,5.0,3.125,0.625,0.625,1.875,2.5,0.0,0.625,2.5,3.125,1.875,1.875,2.5,0.0,0.625,0.625,2.5,1.875,1.875,3.75,1.875,0.0,0.625,0.0,1.875,0.625,3.125,3.125,1.875,1.875,1.875,3.75,1.875,0.0,1.25,3.125,3.125,3.125,3.125,2.5,3.75,0.0,0.0,0.0,3.125,0.0,0.0,0.625,0.625,0.625,0.0,0.0,1.25,1.875,160
Desperados: Wanted Dead or Alive,1.0810810810810811,0.2702702702702703,1.7567567567567568,0.6081081081081081,1.5540540540540542,0.20270270270270271,0.33783783783783783,0.5405405405405406,3.040540540540541,1.3513513513513513,4.256756756756757,2.5675675675675675,0.06756756756756757,0.06756756756756757,1.2837837837837838,1.8243243243243243,0.0,0.06756756756756757,1.4864864864864866,1.5540540540540542,0.945945945945946,1.4864864864864866,0.8108108108108109,1.418918918918919,1.418918918918919,0.20270270270270271,2.7702702702702706,1.6891891891891893,2.635135135135135,2.7027027027027026,1.6216216216216217,0.13513513513513514,0.20270270270270271,0.06756756756756757,1.9594594594594597,0.33783783783783783,3.986486486486487,3.445945945945946,2.1621621621621623,2.635135135135135,2.027027027027027,3.6486486486486487,2.7027027027027026,0.0,2.837837837837838,2.9729729729729732,3.8513513513513518,3.8513513513513518,2.9054054054054057,2.837837837837838,3.445945945945946,0.40540540540540543,1.2837837837837838,0.8783783783783784,3.9189189189189193,0.5405405405405406,1.2837837837837838,0.40540540540540543,0.06756756756756757,0.5405405405405406,0.33783783783783783,0.0,1.0135135135135136,1.6891891891891893,1480
Detective Gallo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,2.5,5.0,2.5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Deus Ex 2: Invisible War,0.5357142857142857,0.17857142857142858,2.142857142857143,0.0,1.488095238095238,0.05952380952380953,0.17857142857142858,0.4761904761904762,3.214285714285714,0.7738095238095238,4.761904761904762,2.976190476190476,0.2380952380952381,0.2380952380952381,2.5595238095238093,3.0952380952380953,0.0,0.05952380952380953,1.4285714285714286,2.261904761904762,0.4166666666666667,0.5357142857142857,0.8333333333333334,1.6666666666666667,0.5952380952380952,0.2380952380952381,2.0238095238095237,0.8333333333333334,2.9166666666666665,2.261904761904762,1.1904761904761905,0.05952380952380953,0.2976190476190476,0.05952380952380953,1.1904761904761905,0.17857142857142858,4.523809523809524,3.3333333333333335,1.9047619047619049,3.214285714285714,2.142857142857143,4.464285714285714,2.5,0.0,1.9642857142857142,3.75,4.404761904761905,4.464285714285714,3.8095238095238098,3.0952380952380953,3.6309523809523814,0.05952380952380953,1.607142857142857,0.05952380952380953,3.392857142857143,0.11904761904761905,0.8333333333333334,0.11904761904761905,0.11904761904761905,0.17857142857142858,0.05952380952380953,0.0,0.8333333333333334,3.4523809523809526,1680
Deus Ex™ GOTY Edition,1.4125560538116593,0.24663677130044842,3.0493273542600896,0.874439461883408,2.914798206278027,0.35874439461883406,0.6278026905829596,0.8071748878923767,3.7443946188340806,2.10762331838565,4.686098654708521,4.125560538116592,0.08968609865470852,0.3139013452914798,2.4887892376681613,1.9730941704035874,0.24663677130044842,0.3139013452914798,2.713004484304933,3.071748878923767,2.130044843049327,1.9955156950672646,1.9506726457399104,0.9192825112107623,1.1659192825112108,0.1569506726457399,3.1390134529147984,0.6278026905829596,3.1390134529147984,3.0269058295964126,2.2645739910313902,0.08968609865470852,0.672645739910314,0.49327354260089684,2.040358744394619,0.49327354260089684,2.713004484304933,1.905829596412556,1.053811659192825,1.345291479820628,0.7623318385650224,2.937219730941704,1.188340807174888,0.13452914798206278,2.197309417040359,1.905829596412556,3.2062780269058297,3.3183856502242155,2.4439461883408073,1.3677130044843049,2.286995515695067,0.11210762331838565,0.47085201793721976,0.1569506726457399,2.7354260089686098,0.17937219730941703,0.8520179372197308,0.08968609865470852,0.08968609865470852,0.1569506726457399,0.2242152466367713,0.08968609865470852,2.197309417040359,3.4080717488789234,4460
Devil Daggers,0.0,0.0,3.125,0.625,0.625,0.625,0.625,1.875,4.375,1.25,5.0,3.125,0.0,0.0,0.625,0.625,0.0,0.0,2.5,1.875,0.625,2.5,3.125,1.25,0.625,0.0,3.125,0.0,5.0,4.375,1.875,0.0,0.625,0.0,1.875,0.625,3.75,1.875,0.625,1.25,1.25,3.75,1.25,0.0,3.75,1.875,4.375,4.375,2.5,1.875,3.75,0.0,0.625,0.0,5.0,0.0,0.625,0.0,0.0,0.625,0.0,0.0,0.625,3.75,160
Dex,1.7164179104477613,0.22388059701492538,2.8358208955223883,1.0447761194029852,2.2388059701492535,0.7462686567164178,1.1194029850746268,0.3731343283582089,3.731343283582089,1.1940298507462688,4.850746268656716,3.4328358208955225,0.0,0.0,3.582089552238806,2.3134328358208953,0.2985074626865672,0.8208955223880596,1.5671641791044775,2.9850746268656714,1.4179104477611941,1.2686567164179103,0.8955223880597015,0.44776119402985076,0.5970149253731344,0.1492537313432836,3.2835820895522385,0.6716417910447761,2.9850746268656714,3.582089552238806,2.0895522388059704,0.1492537313432836,0.0746268656716418,0.3731343283582089,1.791044776119403,0.22388059701492538,3.0597014925373136,2.164179104477612,0.7462686567164178,1.9402985074626864,0.9701492537313432,3.656716417910448,1.7164179104477613,0.0746268656716418,3.134328358208955,2.3134328358208953,3.582089552238806,3.731343283582089,3.2089552238805967,2.0895522388059704,2.9850746268656714,0.0,0.5970149253731344,0.22388059701492538,3.4328358208955225,0.0,0.2985074626865672,0.0746268656716418,0.0,0.0,0.1492537313432836,0.0746268656716418,0.8208955223880596,3.880597014925373,1340
Dex Demo,2.5,2.5,3.75,0.0,0.0,1.25,1.25,0.0,3.75,3.75,3.75,1.25,1.25,2.5,2.5,1.25,0.0,0.0,0.0,2.5,0.0,2.5,1.25,2.5,1.25,0.0,2.5,3.75,2.5,3.75,1.25,1.25,3.75,0.0,2.5,2.5,3.75,2.5,1.25,2.5,1.25,2.5,1.25,0.0,2.5,1.25,2.5,2.5,2.5,0.0,2.5,0.0,2.5,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
Die By The Sword + Limb From Limb,1.1956521739130435,0.10869565217391304,2.0652173913043477,0.32608695652173914,1.3043478260869565,0.10869565217391304,0.32608695652173914,0.8695652173913043,3.4782608695652173,1.1956521739130435,4.891304347826087,3.152173913043478,0.32608695652173914,0.21739130434782608,1.6304347826086956,1.7391304347826086,0.21739130434782608,0.43478260869565216,1.8478260869565217,1.8478260869565217,0.6521739130434783,1.7391304347826086,0.9782608695652175,0.7608695652173914,1.3043478260869565,0.43478260869565216,3.260869565217391,0.7608695652173914,4.021739130434782,3.369565217391304,2.282608695652174,0.10869565217391304,0.43478260869565216,0.32608695652173914,1.956521739130435,0.43478260869565216,3.4782608695652173,2.717391304347826,1.0869565217391304,2.0652173913043477,1.0869565217391304,3.91304347826087,2.5,0.10869565217391304,3.369565217391304,2.282608695652174,4.130434782608695,3.91304347826087,3.260869565217391,1.956521739130435,3.0434782608695654,0.10869565217391304,0.6521739130434783,0.21739130434782608,4.3478260869565215,0.0,1.6304347826086956,0.10869565217391304,0.10869565217391304,0.21739130434782608,0.5434782608695652,0.10869565217391304,0.8695652173913043,2.0652173913043477,920
Diluvion: Resubmerged,1.1904761904761905,0.2380952380952381,2.142857142857143,0.4761904761904762,1.4285714285714286,0.4761904761904762,0.7142857142857143,0.4761904761904762,1.9047619047619049,0.9523809523809524,5.0,1.9047619047619049,0.0,0.2380952380952381,3.0952380952380953,3.3333333333333335,0.0,0.0,0.9523809523809524,2.380952380952381,0.7142857142857143,0.9523809523809524,0.0,0.4761904761904762,0.2380952380952381,0.0,2.380952380952381,0.9523809523809524,2.142857142857143,2.857142857142857,1.4285714285714286,0.0,0.2380952380952381,0.2380952380952381,1.4285714285714286,0.0,3.8095238095238098,3.0952380952380953,1.9047619047619049,3.0952380952380953,2.142857142857143,4.523809523809524,3.0952380952380953,0.0,2.380952380952381,3.571428571428571,4.761904761904762,4.523809523809524,4.285714285714286,3.571428571428571,3.0952380952380953,0.0,1.6666666666666667,0.2380952380952381,3.8095238095238098,0.0,0.7142857142857143,0.2380952380952381,0.4761904761904762,0.2380952380952381,0.0,0.0,0.2380952380952381,3.571428571428571,420
Din's Curse,0.0,0.3125,1.875,0.0,1.25,0.3125,0.625,0.625,3.4375000000000004,0.9375,4.6875,3.125,0.9375,0.0,2.5,3.125,0.0,0.3125,0.625,1.875,0.3125,1.875,2.1875,1.25,0.3125,0.3125,2.5,0.3125,4.6875,2.8125,0.625,0.0,0.0,0.0,1.25,0.3125,4.0625,4.0625,0.625,3.125,0.9375,4.375,2.8125,0.0,3.125,3.125,5.0,5.0,3.4375000000000004,2.5,4.375,0.0,0.625,0.0,3.75,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.3125,2.8125,320
Din's Curse: Demon War,0.0,0.0,2.5,0.0,2.5,2.5,2.5,2.5,5.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,40
Disciples 2 Gold,2.0238095238095237,0.2380952380952381,2.380952380952381,1.7857142857142856,2.5,0.8333333333333334,1.1904761904761905,0.4761904761904762,3.571428571428571,2.0238095238095237,4.285714285714286,3.4523809523809526,0.0,0.2380952380952381,2.738095238095238,1.4285714285714286,0.5952380952380952,0.8333333333333334,2.619047619047619,2.857142857142857,2.142857142857143,3.0952380952380953,1.4285714285714286,0.7142857142857143,1.5476190476190477,0.35714285714285715,3.4523809523809526,0.8333333333333334,2.738095238095238,2.976190476190476,2.0238095238095237,0.11904761904761905,0.5952380952380952,0.7142857142857143,2.619047619047619,0.11904761904761905,2.261904761904762,1.5476190476190477,0.7142857142857143,1.6666666666666667,0.5952380952380952,2.619047619047619,1.1904761904761905,0.2380952380952381,2.976190476190476,1.7857142857142856,2.976190476190476,3.0952380952380953,2.261904761904762,1.4285714285714286,1.9047619047619049,0.2380952380952381,0.5952380952380952,0.4761904761904762,2.976190476190476,0.4761904761904762,0.4761904761904762,0.11904761904761905,0.11904761904761905,0.11904761904761905,0.5952380952380952,0.11904761904761905,1.5476190476190477,3.3333333333333335,840
Disciples: Sacred Lands Gold,1.1363636363636365,0.0,2.272727272727273,0.45454545454545453,1.5909090909090908,0.0,0.0,1.5909090909090908,2.727272727272727,0.45454545454545453,4.772727272727273,3.6363636363636362,0.0,0.22727272727272727,2.9545454545454546,2.272727272727273,0.0,0.22727272727272727,0.9090909090909091,2.9545454545454546,0.6818181818181818,1.1363636363636365,0.22727272727272727,0.45454545454545453,1.3636363636363635,0.0,2.727272727272727,1.3636363636363635,3.6363636363636362,3.1818181818181817,2.0454545454545454,0.0,0.22727272727272727,0.0,1.8181818181818181,0.0,4.545454545454546,2.5,1.1363636363636365,1.8181818181818181,1.1363636363636365,4.772727272727273,1.8181818181818181,0.0,2.5,3.8636363636363633,4.545454545454546,4.545454545454546,3.6363636363636362,2.5,2.9545454545454546,0.0,0.6818181818181818,0.22727272727272727,3.8636363636363633,0.0,1.3636363636363635,0.22727272727272727,0.0,0.0,0.6818181818181818,0.0,0.45454545454545453,3.1818181818181817,440
Disney Aladdin,0.8333333333333334,0.8333333333333334,1.3888888888888888,0.2777777777777778,0.5555555555555556,0.2777777777777778,0.5555555555555556,1.1111111111111112,3.0555555555555554,1.1111111111111112,4.166666666666666,2.2222222222222223,0.0,0.8333333333333334,1.1111111111111112,1.9444444444444444,0.0,0.0,0.8333333333333334,1.1111111111111112,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,1.3888888888888888,0.8333333333333334,3.3333333333333335,0.8333333333333334,1.9444444444444444,3.888888888888889,1.3888888888888888,0.2777777777777778,0.0,0.0,2.2222222222222223,0.2777777777777778,4.166666666666666,3.6111111111111107,3.0555555555555554,3.0555555555555554,1.9444444444444444,3.6111111111111107,2.7777777777777777,0.0,4.166666666666666,3.6111111111111107,4.444444444444445,4.444444444444445,3.6111111111111107,3.0555555555555554,3.3333333333333335,0.0,0.5555555555555556,0.2777777777777778,4.166666666666666,0.0,1.9444444444444444,0.2777777777777778,0.0,0.5555555555555556,0.8333333333333334,0.0,0.2777777777777778,1.9444444444444444,360
Disney The Jungle Book,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,2.5,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,40
Disney The Lion King,1.8181818181818181,0.0,2.727272727272727,0.6818181818181818,2.0454545454545454,0.6818181818181818,0.6818181818181818,0.9090909090909091,3.1818181818181817,1.5909090909090908,4.545454545454546,2.727272727272727,0.0,0.22727272727272727,1.5909090909090908,1.8181818181818181,0.22727272727272727,0.0,2.0454545454545454,2.272727272727273,0.9090909090909091,1.8181818181818181,0.9090909090909091,0.9090909090909091,1.8181818181818181,0.22727272727272727,3.1818181818181817,1.3636363636363635,2.0454545454545454,3.1818181818181817,2.5,0.22727272727272727,0.6818181818181818,0.45454545454545453,2.727272727272727,0.6818181818181818,2.9545454545454546,2.272727272727273,1.8181818181818181,2.0454545454545454,1.3636363636363635,3.1818181818181817,1.5909090909090908,0.0,2.9545454545454546,2.5,3.1818181818181817,3.6363636363636362,2.9545454545454546,2.0454545454545454,1.8181818181818181,0.22727272727272727,0.9090909090909091,0.45454545454545453,4.545454545454546,0.22727272727272727,1.3636363636363635,0.0,0.22727272727272727,0.0,0.9090909090909091,0.22727272727272727,1.1363636363636365,2.0454545454545454,440
Distant Worlds: Universe,0.9090909090909091,0.0,2.0454545454545454,0.9090909090909091,2.272727272727273,0.22727272727272727,0.22727272727272727,0.45454545454545453,2.5,0.45454545454545453,5.0,2.5,0.22727272727272727,0.0,2.727272727272727,2.9545454545454546,0.22727272727272727,0.9090909090909091,1.3636363636363635,2.272727272727273,0.9090909090909091,0.9090909090909091,1.3636363636363635,0.6818181818181818,0.45454545454545453,0.0,3.4090909090909087,0.9090909090909091,3.8636363636363633,3.4090909090909087,1.1363636363636365,0.0,0.0,0.0,1.1363636363636365,0.22727272727272727,3.8636363636363633,3.1818181818181817,1.3636363636363635,2.272727272727273,1.3636363636363635,4.090909090909091,2.272727272727273,0.0,3.1818181818181817,3.4090909090909087,4.318181818181818,4.318181818181818,3.6363636363636362,2.9545454545454546,4.090909090909091,0.0,0.45454545454545453,0.0,4.090909090909091,0.0,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,3.6363636363636362,440
Divine Divinity,1.25,0.13392857142857142,1.875,0.5803571428571429,2.232142857142857,0.26785714285714285,0.7142857142857143,0.40178571428571425,3.2589285714285716,1.3839285714285714,4.821428571428572,3.3482142857142856,0.08928571428571429,0.044642857142857144,2.0982142857142856,1.7857142857142856,0.044642857142857144,0.17857142857142858,2.0535714285714284,2.3214285714285716,1.5625,1.3392857142857142,1.205357142857143,0.7142857142857143,1.0714285714285714,0.08928571428571429,3.0803571428571432,0.8482142857142857,3.616071428571429,3.0803571428571432,1.875,0.08928571428571429,0.2232142857142857,0.17857142857142858,2.232142857142857,0.17857142857142858,3.3482142857142856,2.5,1.1160714285714286,1.9196428571428572,1.3839285714285714,3.7946428571428568,2.3214285714285716,0.0,2.767857142857143,2.8125,3.9285714285714284,4.017857142857143,3.214285714285714,2.455357142857143,3.214285714285714,0.08928571428571429,0.7589285714285714,0.3125,3.75,0.0,1.1607142857142858,0.13392857142857142,0.17857142857142858,0.17857142857142858,0.13392857142857142,0.0,1.1160714285714286,3.125,2240
Divinity 2: Developer's Cut,1.2711864406779663,0.1694915254237288,2.11864406779661,0.5932203389830508,2.11864406779661,0.2542372881355932,0.423728813559322,0.5084745762711864,3.728813559322034,1.4406779661016949,4.830508474576272,3.1355932203389827,0.1694915254237288,0.0,2.0338983050847457,1.694915254237288,0.1694915254237288,0.3389830508474576,1.694915254237288,2.2033898305084745,1.1864406779661016,1.2711864406779663,1.3559322033898304,0.9322033898305085,1.0169491525423728,0.423728813559322,3.389830508474576,0.847457627118644,3.4745762711864407,3.5593220338983054,2.0338983050847457,0.1694915254237288,0.2542372881355932,0.2542372881355932,2.457627118644068,0.1694915254237288,3.5593220338983054,2.457627118644068,1.2711864406779663,1.9491525423728815,1.4406779661016949,3.898305084745763,2.11864406779661,0.0847457627118644,3.1355932203389827,2.8813559322033897,3.728813559322034,4.067796610169491,2.8813559322033897,2.11864406779661,2.8813559322033897,0.0,0.5932203389830508,0.1694915254237288,3.9830508474576267,0.0,0.6779661016949152,0.1694915254237288,0.2542372881355932,0.1694915254237288,0.1694915254237288,0.2542372881355932,0.7627118644067797,2.6271186440677963,1180
Divinity: Dragon Commander,0.5882352941176471,0.14705882352941177,2.3529411764705883,0.29411764705882354,1.4705882352941175,0.29411764705882354,0.29411764705882354,0.7352941176470588,3.088235294117647,0.29411764705882354,4.5588235294117645,2.3529411764705883,0.0,0.14705882352941177,2.3529411764705883,1.7647058823529411,0.14705882352941177,0.14705882352941177,0.7352941176470588,2.2058823529411766,0.7352941176470588,0.14705882352941177,0.29411764705882354,0.5882352941176471,0.8823529411764706,0.0,3.3823529411764706,1.4705882352941175,3.3823529411764706,3.088235294117647,1.4705882352941175,0.14705882352941177,0.29411764705882354,0.0,1.3235294117647058,0.0,4.411764705882353,3.823529411764706,2.2058823529411766,2.3529411764705883,1.3235294117647058,4.411764705882353,2.5,0.0,2.941176470588235,3.823529411764706,4.5588235294117645,4.5588235294117645,3.823529411764706,3.088235294117647,4.264705882352941,0.29411764705882354,1.0294117647058822,0.4411764705882353,4.411764705882353,0.29411764705882354,1.1764705882352942,0.0,0.14705882352941177,0.0,0.14705882352941177,0.14705882352941177,0.29411764705882354,2.3529411764705883,680
Divinity: Dragon Commander Imperial Edition,0.7692307692307693,0.38461538461538464,1.9230769230769231,1.5384615384615385,1.5384615384615385,0.7692307692307693,0.7692307692307693,1.153846153846154,1.9230769230769231,1.5384615384615385,3.4615384615384617,3.4615384615384617,0.38461538461538464,0.38461538461538464,1.9230769230769231,2.307692307692308,0.38461538461538464,1.153846153846154,1.9230769230769231,1.5384615384615385,1.5384615384615385,1.5384615384615385,0.7692307692307693,1.9230769230769231,0.7692307692307693,0.7692307692307693,2.307692307692308,1.5384615384615385,1.9230769230769231,2.307692307692308,0.7692307692307693,0.0,0.38461538461538464,0.38461538461538464,1.5384615384615385,0.7692307692307693,3.076923076923077,2.6923076923076925,1.9230769230769231,2.6923076923076925,1.9230769230769231,3.076923076923077,2.307692307692308,0.0,2.307692307692308,3.076923076923077,3.076923076923077,2.6923076923076925,2.6923076923076925,2.307692307692308,2.6923076923076925,0.38461538461538464,1.5384615384615385,0.7692307692307693,3.076923076923077,1.153846153846154,1.5384615384615385,0.7692307692307693,0.38461538461538464,0.7692307692307693,0.38461538461538464,0.38461538461538464,1.153846153846154,2.6923076923076925,260
Divinity: Dragon Commander Imperial Edition Upgrade,0.625,1.25,1.875,0.625,0.625,0.625,0.625,0.0,3.75,0.0,3.125,1.25,0.0,0.0,0.625,1.875,0.0,0.0,0.625,0.625,0.625,0.625,1.25,0.625,0.625,0.625,2.5,1.25,1.875,3.125,0.625,0.0,0.0,0.0,1.25,0.625,4.375,3.75,3.125,3.75,3.75,4.375,3.75,0.0,2.5,3.75,4.375,4.375,3.125,4.375,4.375,0.625,1.25,1.25,3.75,0.625,1.25,0.0,0.625,0.0,0.0,0.0,0.625,2.5,160
Divinity: Original Sin - Enhanced Edition,1.4197530864197532,0.12345679012345678,2.4074074074074074,0.9259259259259258,2.1604938271604937,0.6172839506172839,0.9259259259259258,0.24691358024691357,3.641975308641975,1.2962962962962963,4.62962962962963,3.0864197530864197,0.06172839506172839,0.0,2.5925925925925926,2.2222222222222223,0.06172839506172839,0.24691358024691357,1.4197530864197532,2.4074074074074074,1.4197530864197532,1.728395061728395,0.6790123456790124,1.1728395061728396,0.8641975308641975,0.06172839506172839,2.9012345679012346,0.8024691358024691,3.148148148148148,2.6543209876543212,1.9135802469135803,0.06172839506172839,0.1851851851851852,0.12345679012345678,2.2839506172839505,0.0,3.148148148148148,2.5308641975308643,1.2345679012345678,2.2839506172839505,1.2962962962962963,3.641975308641975,2.1604938271604937,0.06172839506172839,2.7777777777777777,2.7777777777777777,3.7654320987654324,3.888888888888889,3.2098765432098766,2.6543209876543212,3.0246913580246915,0.06172839506172839,1.1111111111111112,0.3703703703703704,3.580246913580247,0.1851851851851852,0.6790123456790124,0.24691358024691357,0.24691358024691357,0.06172839506172839,0.30864197530864196,0.0,0.9876543209876543,3.2098765432098766,1620
Divinity: Original Sin - Enhanced Edition Collector's Edition,0.0,0.0,3.125,0.0,1.25,0.0,0.0,0.0,3.125,0.0,5.0,2.5,0.0,0.0,2.5,3.75,0.0,0.0,0.625,2.5,0.625,0.0,0.625,0.625,0.0,0.0,1.875,0.0,4.375,3.75,0.625,0.0,0.0,0.0,0.625,0.0,5.0,3.75,1.875,3.125,1.25,5.0,3.125,0.0,3.125,4.375,5.0,5.0,5.0,3.75,4.375,0.0,0.625,0.625,3.75,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,160
Divinity: Original Sin 2 - Divine Ascension,2.9166666666666665,0.0,2.083333333333333,2.5,4.583333333333333,2.9166666666666665,2.9166666666666665,0.0,2.9166666666666665,2.9166666666666665,5.0,3.3333333333333335,0.0,0.0,4.166666666666666,0.8333333333333334,1.25,1.25,3.75,4.583333333333333,2.9166666666666665,2.9166666666666665,1.6666666666666667,0.0,2.083333333333333,0.0,5.0,0.4166666666666667,0.8333333333333334,2.083333333333333,3.3333333333333335,0.0,0.8333333333333334,1.6666666666666667,2.9166666666666665,0.0,0.8333333333333334,0.8333333333333334,0.4166666666666667,0.8333333333333334,0.8333333333333334,1.25,1.25,0.4166666666666667,2.5,1.25,0.8333333333333334,0.8333333333333334,1.25,1.25,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.4166666666666667,2.083333333333333,0.0,0.4166666666666667,0.0,0.0,0.0,0.8333333333333334,0.0,2.9166666666666665,2.5,240
